"","spp","lat","lon","species_original"
"11389","Qualea grandiflora",-13.330556,-42.098333,"Qualea grandiflora"
"11390","Qualea grandiflora",-13.583333,-41.816667,"Qualea grandiflora"
"11391","Campomanesia adamantium",-18.219167,-43.623333,"Campomanesia adamantium"
"11392","Qualea parviflora",-11.125556,-42.737222,"Qualea parviflora"
"11393","Qualea grandiflora",-13.595556,-41.819722,"Qualea grandiflora"
"11394","Campomanesia adamantium",-19.605978,-43.231869,"Campomanesia adamantium"
"11395","Psittacanthus robustus",-16.4716,-47.9893,"Psittacanthus robustus"
"11396","Qualea grandiflora",-17.82,-51.13,"Qualea grandiflora"
"11397","Qualea parviflora",-5.217222,-41.703889,"Qualea parviflora"
"11398","Qualea parviflora",-13.607778,-41.807222,"Qualea parviflora"
"11399","Qualea parviflora",-13.592778,-41.831944,"Qualea parviflora"
"11400","Qualea grandiflora",-14.249167,-44.436111,"Qualea grandiflora"
"11401","Qualea grandiflora",-13.516667,-42,"Qualea grandiflora"
"11402","Vochysia tucanorum",-15.8525,-48.9592,"Vochysia tucanorum"
"11403","Qualea dichotoma",-23.453611,-46.765,"Qualea dichotoma"
"11404","Campomanesia adamantium",-19.50775,-43.882333,"Campomanesia adamantium"
"11405","Qualea grandiflora",-23.5917,-48.0531,"Qualea grandiflora"
"11406","Psittacanthus robustus",-17,-48,"Psittacanthus robustus"
"11407","Campomanesia adamantium",-21.85,-54.65,"Campomanesia adamantium"
"11408","Qualea grandiflora",-13.435,-42.210833,"Qualea grandiflora"
"11409","Qualea cordata",-22.558,-50.1365,"Qualea cordata"
"11410","Qualea parviflora",-13.816667,-42.4,"Qualea parviflora"
"11411","Campomanesia adamantium",-19.083333,-44.757778,"Campomanesia adamantium"
"11412","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11413","Miconia albicans",17.066111,-97.866528,"Miconia albicans"
"11414","Qualea grandiflora",-14.231667,-44.2125,"Qualea grandiflora"
"11415","Qualea parviflora",-10.4,-41.3166667,"Qualea parviflora"
"11416","Qualea multiflora",-20.284556,-46.894,"Qualea multiflora"
"11417","Qualea parviflora",-13.46667,-41.83333,"Qualea parviflora"
"11418","Miconia albicans",-15.59611,-56.09667,"Miconia albicans"
"11419","Vochysia tucanorum",-14.16,-47.835278,"Vochysia tucanorum"
"11420","Qualea parviflora",-14.233333,-42.583333,"Qualea parviflora"
"11421","Miconia ferruginata",-18.185556,-43.703056,"Miconia ferruginata"
"11422","Psittacanthus robustus",-18.151389,-47.880278,"Psittacanthus robustus"
"11423","Qualea cordata",-22.0778,-48.1408,"Qualea cordata"
"11424","Qualea parviflora",-13.45,-44.683333,"Qualea parviflora"
"11425","Campomanesia adamantium",-20.248489,-43.587039,"Campomanesia adamantium"
"11426","Qualea parviflora",-11.18,-42.725278,"Qualea parviflora"
"11427","Vochysia tucanorum",-22.5953,-50.3779,"Vochysia tucanorum"
"11428","Qualea parviflora",-9.05,-45.0666667,"Qualea parviflora"
"11429","Qualea parviflora",-14.234722,-44.197222,"Qualea parviflora"
"11430","Vochysia tucanorum",-22.66,-50.40972,"Vochysia tucanorum"
"11431","Qualea parviflora",-13.45,-44.683333,"Qualea parviflora"
"11432","Salvertia convallariodora",-14.56666,-60.83333,"Salvertia convallariodora"
"11433","Psittacanthus robustus",-15.116667,-48.733333,"Psittacanthus robustus"
"11434","Qualea grandiflora",-14.229167,-43.866944,"Qualea grandiflora"
"11435","Miconia albicans",17.04,-97.88,"Miconia albicans"
"11436","Campomanesia adamantium",-21.105833,-53.130278,"Campomanesia adamantium"
"11437","Vochysia tucanorum",-22.6397222,-56.0222223,"Vochysia tucanorum"
"11438","Qualea parviflora",-13.493889,-41.871389,"Qualea parviflora"
"11439","Qualea multiflora",-19.454361,-43.969944,"Qualea multiflora"
"11440","Miconia albicans",2.886639,-75.384944,"Miconia albicans"
"11441","Qualea parviflora",-13.309722,-42.911944,"Qualea parviflora"
"11442","Salvertia convallariodora",-14.2,-48.0666667,"Salvertia convallariodora"
"11443","Qualea multiflora",-20.471944,-45.908889,"Qualea multiflora"
"11444","Campomanesia adamantium",-23.733333,-54.566667,"Campomanesia adamantium"
"11445","Vochysia tucanorum",-22.8139,-48.7431,"Vochysia tucanorum"
"11446","Miconia ferruginata",-19.233333,-47.16,"Miconia ferruginata"
"11447","Qualea parviflora",-13.533333,-41.9,"Qualea parviflora"
"11448","Miconia ferruginata",-20.24556,-46.36556,"Miconia ferruginata"
"11449","Vochysia tucanorum",-17.25,-50.833333,"Vochysia tucanorum"
"11450","Qualea multiflora",-16.366667,-45.066667,"Qualea multiflora"
"11451","Qualea parviflora",-11.117,-42.733,"Qualea parviflora"
"11452","Campomanesia adamantium",-16.833333,-43,"Campomanesia adamantium"
"11453","Qualea parviflora",-13.15,-41.1,"Qualea parviflora"
"11454","Qualea parviflora",-14.1,-42.32,"Qualea parviflora"
"11455","Qualea parviflora",-14.752778,-42.546667,"Qualea parviflora"
"11456","Qualea grandiflora",-14.60944,-60.85861,"Qualea grandiflora"
"11457","Miconia ferruginata",-19.35,-43.6,"Miconia ferruginata"
"11458","Qualea multiflora",-19.498028,-47.993806,"Qualea multiflora"
"11459","Qualea parviflora",-11.129167,-42.738889,"Qualea parviflora"
"11460","Qualea grandiflora",-13.5455,-41.867639,"Qualea grandiflora"
"11461","Qualea multiflora",-18.950833,-48.206111,"Qualea multiflora"
"11462","Qualea grandiflora",-14.752778,-42.546667,"Qualea grandiflora"
"11463","Salvertia convallariodora",-13.55,-61,"Salvertia convallariodora"
"11464","Qualea parviflora",-13.035833,-44.235,"Qualea parviflora"
"11465","Miconia ferruginata",-20.17304,-46.54183,"Miconia ferruginata"
"11466","Psittacanthus robustus",-6.458333,-34.978056,"Psittacanthus robustus"
"11467","Qualea parviflora",-12.517222,-45.096389,"Qualea parviflora"
"11468","Qualea cordata",-25.16667,-56,"Qualea cordata"
"11469","Qualea multiflora",-14.73333,-52.33333,"Qualea multiflora"
"11470","Miconia albicans",12.3,-83.73333,"Miconia albicans"
"11471","Salvertia convallariodora",-14.60805,-60.85694,"Salvertia convallariodora"
"11472","Qualea grandiflora",-14.229167,-43.866944,"Qualea grandiflora"
"11473","Miconia ferruginata",-20.331389,-46.7925,"Miconia ferruginata"
"11474","Qualea grandiflora",-22.18,-47.12,"Qualea grandiflora"
"11475","Qualea multiflora",-19.50775,-43.882333,"Qualea multiflora"
"11476","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11477","Qualea parviflora",-14.231667,-44.2125,"Qualea parviflora"
"11478","Qualea multiflora",-18.433333,-43.716667,"Qualea multiflora"
"11479","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11480","Vochysia rufa",-16.2525,-47.9503,"Vochysia rufa"
"11481","Campomanesia adamantium",-18.220167,-43.621139,"Campomanesia adamantium"
"11482","Qualea grandiflora",-22.75,-48.41667,"Qualea grandiflora"
"11483","Qualea grandiflora",-12.81666,-51.76666,"Qualea grandiflora"
"11484","Campomanesia adamantium",-15.6505556,-48.5430555,"Campomanesia adamantium"
"11485","Qualea multiflora",-19.000278,-48.31,"Qualea multiflora"
"11486","Campomanesia adamantium",-16.75,-43.083333,"Campomanesia adamantium"
"11487","Campomanesia adamantium",-16.833333,-43,"Campomanesia adamantium"
"11488","Vochysia tucanorum",-22.6666667,-56.0833333,"Vochysia tucanorum"
"11489","Miconia albicans",16.908333,-94.683333,"Miconia albicans"
"11490","Miconia albicans",14.39166,-83.69166,"Miconia albicans"
"11491","Miconia ferruginata",-20.077778,-44.050833,"Miconia ferruginata"
"11492","Vochysia tucanorum",-16.6,-48.65,"Vochysia tucanorum"
"11493","Qualea multiflora",-17.567139,-43.527111,"Qualea multiflora"
"11494","Qualea dichotoma",-11.575278,-50.976944,"Qualea dichotoma"
"11495","Qualea parviflora",-4.099722,-41.713889,"Qualea parviflora"
"11496","Miconia albicans",-14.558333,-60.82,"Miconia albicans"
"11497","Qualea parviflora",-11.160278,-46.0625,"Qualea parviflora"
"11498","Psittacanthus robustus",-16.992056,-50.627222,"Psittacanthus robustus"
"11499","Salvertia convallariodora",-13.55,-61,"Salvertia convallariodora"
"11500","Miconia albicans",14.03333,-83.38333,"Miconia albicans"
"11501","Qualea grandiflora",-13.233333,-45.75,"Qualea grandiflora"
"11502","Miconia albicans",-7.459722,-39.118333,"Miconia albicans"
"11503","Miconia albicans",14.68333,-83.5,"Miconia albicans"
"11504","Campomanesia adamantium",-19.286667,-43.601389,"Campomanesia adamantium"
"11505","Vochysia tucanorum",-22.6617,-50.4122,"Vochysia tucanorum"
"11506","Campomanesia adamantium",-19.290556,-43.553333,"Campomanesia adamantium"
"11507","Miconia albicans",-18.195,-63.728056,"Miconia albicans"
"11508","Vochysia rufa",-16.2525,-47.9503,"Vochysia rufa"
"11509","Qualea parviflora",-11.95,-45.483333,"Qualea parviflora"
"11510","Vochysia tucanorum",-18.96917,-49.465,"Vochysia tucanorum"
"11511","Qualea parviflora",-13.659167,-45.0325,"Qualea parviflora"
"11512","Qualea grandiflora",-11.016667,-44.916667,"Qualea grandiflora"
"11513","Miconia ferruginata",-16.858333,-43.025556,"Miconia ferruginata"
"11514","Qualea parviflora",-11.043611,-42.711944,"Qualea parviflora"
"11515","Qualea multiflora",-19.004444,-43.773611,"Qualea multiflora"
"11516","Qualea grandiflora",-13.333333,-44.633333,"Qualea grandiflora"
"11517","Miconia albicans",-7.444444,-39.068333,"Miconia albicans"
"11518","Qualea grandiflora",-14.203611,-44.565278,"Qualea grandiflora"
"11519","Psittacanthus robustus",-16.766667,-48.533333,"Psittacanthus robustus"
"11520","Miconia albicans",-0.908444,-48.668278,"Miconia albicans"
"11521","Qualea multiflora",-18,-44,"Qualea multiflora"
"11522","Campomanesia adamantium",-18.203333,-43.577778,"Campomanesia adamantium"
"11523","Vochysia tucanorum",-22.1762,-47.8756,"Vochysia tucanorum"
"11524","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11525","Campomanesia adamantium",-18.201389,-43.575556,"Campomanesia adamantium"
"11526","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11527","Qualea multiflora",-17.009722,-46.009444,"Qualea multiflora"
"11528","Salvertia convallariodora",-17.74278,-46.1725,"Salvertia convallariodora"
"11529","Psittacanthus robustus",-19.59333,-46.94056,"Psittacanthus robustus"
"11530","Miconia albicans",14.683333,-84.050003,"Miconia albicans"
"11531","Campomanesia adamantium",-18.25,-43.6,"Campomanesia adamantium"
"11532","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11533","Qualea grandiflora",-13.576944,-41.726389,"Qualea grandiflora"
"11534","Campomanesia adamantium",-16.837222,-42.962778,"Campomanesia adamantium"
"11535","Qualea cordata",-18.3052778,-43.5566667,"Qualea cordata"
"11536","Miconia albicans",4,-60,"Miconia albicans"
"11537","Miconia ferruginata",-16.583333,-42.933333,"Miconia ferruginata"
"11538","Miconia albicans",-7.459722,-39.118333,"Miconia albicans"
"11539","Campomanesia adamantium",-22.129722,-54.433333,"Campomanesia adamantium"
"11540","Qualea parviflora",-11.121389,-45.466667,"Qualea parviflora"
"11541","Qualea grandiflora",-12.019444,-43.951111,"Qualea grandiflora"
"11542","Qualea multiflora",-19.510014,-43.956119,"Qualea multiflora"
"11543","Vochysia rufa",-15.8666667,-61.4666667,"Vochysia rufa"
"11544","Qualea parviflora",-12.658889,-45.055833,"Qualea parviflora"
"11545","Qualea grandiflora",-13.55,-41.8,"Qualea grandiflora"
"11546","Qualea parviflora",-12.596111,-45.621111,"Qualea parviflora"
"11547","Miconia albicans",-15.583333,-56.083333,"Miconia albicans"
"11548","Qualea parviflora",-14.203611,-44.565278,"Qualea parviflora"
"11549","Psittacanthus robustus",-16,-49,"Psittacanthus robustus"
"11550","Campomanesia adamantium",-18.563083,-52.979278,"Campomanesia adamantium"
"11551","Qualea multiflora",-22.3553,-49.0297,"Qualea multiflora"
"11552","Vochysia tucanorum",-22.8139,-48.7433,"Vochysia tucanorum"
"11553","Qualea grandiflora",-22.242,-47.142,"Qualea grandiflora"
"11554","Miconia albicans",-7.407778,-39.348611,"Miconia albicans"
"11555","Qualea grandiflora",-14.776389,-45.942222,"Qualea grandiflora"
"11556","Qualea multiflora",-18.828889,-48.4625,"Qualea multiflora"
"11557","Qualea multiflora",-22.3347,-49.0075,"Qualea multiflora"
"11558","Miconia ferruginata",-23.17028,-45.88,"Miconia ferruginata"
"11559","Qualea multiflora",-19.847778,-43.377778,"Qualea multiflora"
"11560","Qualea grandiflora",-22.3233,-48.9604,"Qualea grandiflora"
"11561","Miconia ferruginata",-16.912778,-43.006944,"Miconia ferruginata"
"11562","Miconia albicans",14.73333,-83.96666,"Miconia albicans"
"11563","Miconia ferruginata",-20.175,-46.559528,"Miconia ferruginata"
"11564","Qualea parviflora",-12.544722,-41.393056,"Qualea parviflora"
"11565","Miconia albicans",-18.115278,-60.085556,"Miconia albicans"
"11566","Miconia albicans",16.327351,-89.422783,"Miconia albicans"
"11567","Miconia ferruginata",-20.291778,-46.905083,"Miconia ferruginata"
"11568","Qualea parviflora",-14.246667,-43.838611,"Qualea parviflora"
"11569","Qualea multiflora",-20.25575,-46.940861,"Qualea multiflora"
"11570","Campomanesia adamantium",-15.4825,-45.315278,"Campomanesia adamantium"
"11571","Campomanesia adamantium",-19.299167,-43.590556,"Campomanesia adamantium"
"11572","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11573","Qualea grandiflora",-16.4333333,-60.9166667,"Qualea grandiflora"
"11574","Vochysia tucanorum",-16.7813,-47.946,"Vochysia tucanorum"
"11575","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11576","Qualea grandiflora",-13.6,-41.75,"Qualea grandiflora"
"11577","Campomanesia adamantium",-20.228611,-43.848611,"Campomanesia adamantium"
"11578","Qualea parviflora",-19.358778,-44.195167,"Qualea parviflora"
"11579","Qualea parviflora",-13.15,-41.6,"Qualea parviflora"
"11580","Qualea multiflora",-21.217778,-44.4575,"Qualea multiflora"
"11581","Miconia albicans",11.2336,-74.1768,"Miconia albicans"
"11582","Miconia albicans",-12.75,-60.17,"Miconia albicans"
"11583","Salvertia convallariodora",-14.55444,-60.76055,"Salvertia convallariodora"
"11584","Miconia ferruginata",-20.655556,-46.207778,"Miconia ferruginata"
"11585","Qualea parviflora",-13.5,-45.583333,"Qualea parviflora"
"11586","Qualea grandiflora",-14.63,-52.23,"Qualea grandiflora"
"11587","Campomanesia adamantium",-15.4825,-45.315278,"Campomanesia adamantium"
"11588","Qualea grandiflora",-13.4,-44.583333,"Qualea grandiflora"
"11589","Qualea parviflora",-14.066389,-47.637778,"Qualea parviflora"
"11590","Campomanesia adamantium",-19.50775,-43.882333,"Campomanesia adamantium"
"11591","Qualea multiflora",-18.2064,-45.2417,"Qualea multiflora"
"11592","Psittacanthus robustus",-15.95,-50.033333,"Psittacanthus robustus"
"11593","Vochysia rufa",-12.98389,-46.44417,"Vochysia rufa"
"11594","Qualea parviflora",-4.09317,-41.711431,"Qualea parviflora"
"11595","Miconia albicans",-7.361889,-39.323056,"Miconia albicans"
"11596","Campomanesia adamantium",-19.35,-43.633333,"Campomanesia adamantium"
"11597","Vochysia tucanorum",-23.633333,-53.066667,"Vochysia tucanorum"
"11598","Campomanesia adamantium",-18.2483,-47.9944,"Campomanesia adamantium"
"11599","Qualea grandiflora",-11.883333,-45.6,"Qualea grandiflora"
"11600","Miconia albicans",14.05,-83.4,"Miconia albicans"
"11601","Qualea multiflora",-16,-62,"Qualea multiflora"
"11602","Qualea parviflora",-14.569722,-42.466389,"Qualea parviflora"
"11603","Psittacanthus robustus",-16.083333,-47.816667,"Psittacanthus robustus"
"11604","Qualea parviflora",-13.390833,-44.683333,"Qualea parviflora"
"11605","Campomanesia adamantium",-20.080278,-44.028056,"Campomanesia adamantium"
"11606","Qualea multiflora",-19.333333,-43.616667,"Qualea multiflora"
"11607","Qualea grandiflora",-14.234722,-44.197222,"Qualea grandiflora"
"11608","Qualea parviflora",-12.116667,-45.95,"Qualea parviflora"
"11609","Miconia albicans",6.91667,-74.9167,"Miconia albicans"
"11610","Vochysia cinnamomea",-21.7944,-48.1756,"Vochysia cinnamomea"
"11611","Miconia ferruginata",-19.50775,-43.882333,"Miconia ferruginata"
"11612","Qualea parviflora",-13.533611,-41.950278,"Qualea parviflora"
"11613","Qualea multiflora",-22.3553,-49.0297,"Qualea multiflora"
"11614","Qualea parviflora",-10.448272,-41.364856,"Qualea parviflora"
"11615","Qualea grandiflora",-13.4,-44.5833333,"Qualea grandiflora"
"11616","Qualea cordata",-22.6214,-48.9921,"Qualea cordata"
"11617","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11618","Campomanesia adamantium",-18.247222,-43.683889,"Campomanesia adamantium"
"11619","Miconia albicans",-22.3347,-49.0075,"Miconia albicans"
"11620","Qualea cordata",-23.2025,-58.1689,"Qualea cordata"
"11621","Qualea grandiflora",-13.62875,-41.849694,"Qualea grandiflora"
"11622","Qualea multiflora",-19.85725,-44.04725,"Qualea multiflora"
"11623","Miconia ferruginata",-19.25,-43.583333,"Miconia ferruginata"
"11624","Qualea grandiflora",-13.598056,-41.830556,"Qualea grandiflora"
"11625","Miconia albicans",-7.325333,-39.516692,"Miconia albicans"
"11626","Miconia ferruginata",-19.333,-43.583,"Miconia ferruginata"
"11627","Qualea parviflora",-13.533611,-41.950278,"Qualea parviflora"
"11628","Qualea parviflora",-11.08333,-42.73333,"Qualea parviflora"
"11629","Campomanesia adamantium",-20.251111,-43.617722,"Campomanesia adamantium"
"11630","Miconia albicans",-7.407778,-39.348611,"Miconia albicans"
"11631","Qualea parviflora",-11.038333,-42.713333,"Qualea parviflora"
"11632","Miconia albicans",-12.433333,-41.469167,"Miconia albicans"
"11633","Campomanesia adamantium",-18.4185,-43.722222,"Campomanesia adamantium"
"11634","Qualea parviflora",-11.883333,-45.6,"Qualea parviflora"
"11635","Qualea multiflora",-18.828056,-48.324722,"Qualea multiflora"
"11636","Qualea cordata",-25.25,-57,"Qualea cordata"
"11637","Vochysia tucanorum",-22.333,-56.417,"Vochysia tucanorum"
"11638","Vochysia tucanorum",-16.571139,-49.119667,"Vochysia tucanorum"
"11639","Qualea grandiflora",-13.556944,-44.504167,"Qualea grandiflora"
"11640","Miconia albicans",13.533334,-84.23333,"Miconia albicans"
"11641","Campomanesia adamantium",-19.889944,-43.368639,"Campomanesia adamantium"
"11642","Qualea parviflora",-13.79,-48.57083,"Qualea parviflora"
"11643","Vochysia tucanorum",-15.713056,-48.926389,"Vochysia tucanorum"
"11644","Qualea multiflora",-21.122375,-44.291522,"Qualea multiflora"
"11645","Qualea multiflora",-20.077778,-44.050833,"Qualea multiflora"
"11646","Qualea multiflora",-19.50775,-43.882333,"Qualea multiflora"
"11647","Miconia albicans",-12.75,-60.17,"Miconia albicans"
"11648","Qualea grandiflora",-13.128667,-41.7855,"Qualea grandiflora"
"11649","Qualea multiflora",-19,-48.309444,"Qualea multiflora"
"11650","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11651","Qualea multiflora",-18.145556,-43.370556,"Qualea multiflora"
"11652","Campomanesia adamantium",-19.25,-43.667,"Campomanesia adamantium"
"11653","Vochysia tucanorum",-22.361389,-44.589444,"Vochysia tucanorum"
"11654","Qualea multiflora",-17.72194,-48.15944,"Qualea multiflora"
